,rd,alpha,Fs,nNodes,d_intersensor,x,y,z,Node1Sensor1,Node1Sensor2,Node1Sensor3,Node1Sensor4,Node1Sensor5,Node1Sensor6,Node1Sensor7,Node1Sensor8,Node1Sensor9,Node1Sensor10,Node2Sensor1,Node2Sensor2,Node2Sensor3,Node2Sensor4,Node2Sensor5,Node2Sensor6,Node2Sensor7,Node2Sensor8,Node2Sensor9,Node2Sensor10,Node3Sensor1,Node3Sensor2,Node3Sensor3,Node3Sensor4,Node3Sensor5,Node3Sensor6,Node3Sensor7,Node3Sensor8,Node3Sensor9,Node3Sensor10,Node4Sensor1,Node4Sensor2,Node4Sensor3,Node4Sensor4,Node4Sensor5,Node4Sensor6,Node4Sensor7,Node4Sensor8,Node4Sensor9,Node4Sensor10
h_sn1,,,,,,,,,-0.00160635008189756,-0.0029791248876879658,0.0012010184695951606,0.0005401677101849928,-0.0028603802103214417,-0.0006235082749600049,0.00206601576348196,-0.0008635503029557508,-0.000542385751202073,-0.0014563191405627346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.002092706244815383,0.0043406422324462615,-0.0015361306596159963,-0.0006953758799511294,0.0041349836668826525,0.0008227442178903034,-0.002814646367988345,0.001213030171120441,0.0007596289239933667,0.0019091985882430705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.002824631837673921,-0.007457736404139191,0.001999383335955033,0.0009171124761792826,-0.006966373441938167,-0.001138188677972817,0.004149690202046204,-0.0019102299191152965,-0.0011882997252878756,-0.00260822489131117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0040861243530386174,0.02332194912665152,-0.002693892346833692,-0.0012674971979100462,0.019722460741704417,0.0017331604637086488,-0.007350139063724837,0.00412098125093455,0.0025068296551733716,0.003867511359428036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.006895777535906321,0.021398549779805515,0.003883107599452242,0.0019260094894591158,0.02484750071364561,-0.00336003289018721,0.027574948216631034,0.03439038213234071,0.03477829390488485,-0.006955829129019323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.019682773331795776,-0.007241786874436117,-0.006496020154576631,-0.0037107608521393513,-0.007535986397369008,0.033959008933161096,0.01608508247166891,-0.0033123533560200365,-0.0021858452315499334,0.029075393711629826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.024092388017235213,0.004261116779752819,0.017792646241833802,0.03343938849833476,0.004344580416413089,0.00420832703161675,-0.00613770119860527,0.0017062558813614032,0.0011069028666745432,0.013569453517115058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.007387226741558992,-0.00293726619237596,0.025358535762872905,0.004794731793052869,-0.0029706783677240344,-0.0019470243258597726,0.0037053310580642362,-0.0011200099657862478,-0.0007224726891121618,-0.005418901463587183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.004266999048127013,0.0021731084397623706,-0.007323680424410031,-0.0021985417649208385,0.002189113562289094,0.0012357093719047821,-0.0025810615878108685,0.0008094323649927971,0.0005207614437476465,0.0033067664132076413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.002919820986869405,-0.001666851178646017,0.004187278434413199,0.0013917081760987712,-0.0016756594270739887,-0.0008794785290238375,0.0019195372512717129,-0.0006133529737018533,-0.0003940757590321985,-0.0023138222173930603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.002152426327284193,0.001302203836735637,-0.002853904699307075,-0.0009893617566579399,0.0013077856301696841,0.0006612104158192087,-0.0014763428679323235,0.0004763043103258606,0.0003058125665357282,0.0017246742245064213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.0016478919179341788,-0.001025012107792,0.002099756033426551,0.0007433845025091929,-0.0010291090223039847,-0.0005114114053436233,0.0011548440832319423,-0.0003741449124853232,-0.00024015538523214198,-0.0013280243038694363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0012862329808882532,0.000806748562322816,-0.0016059451449911266,-0.0005747943480026852,0.0008101694870252022,0.000401055821592091,-0.000909314943214126,0.00029472338015876015,0.00018918088348217408,0.0010393871842047117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.001012177321347125,-0.0006310053477238793,0.0012528787599643213,0.0004507024081692332,-0.000634124702795598,-0.00031592148567088316,0.000715400947388331,-0.00023127920424998905,-0.0001484958930497554,-0.0008185024171576194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0007968237596322173,0.0004876866084056155,-0.000985781418649273,-0.00035502506397586245,0.0004906611181549418,0.0002482461297385488,-0.0005589788965253261,0.00017975979928461678,0.00011547387056071962,0.0006438211789904701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.0006236404295514626,-0.0003702236426740434,0.0007761237711440172,0.0002789962246203716,-0.0003730959834011873,-0.00019344468506233222,0.00043130137917478547,-0.0001375860856481982,-8.844694253652599e-05,-0.0005028013260718895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.00048249947296515977,0.0002741239952263842,-0.0006076337305956724,-0.00021744332264546826,0.00027687623745982015,0.00014863450927524638,-0.00032664459876743723,0.00010302948366026118,6.629945377751476e-05,0.00038765168579067515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.00036683601131522376,-0.00019616487982576745,0.00047036538520413626,0.00016711715732355598,-0.00019874782582539002,-0.0001119044578880407,0.00024107316754881265,-7.487412676809213e-05,-4.8248153043312835e-05,-0.00029326103434427906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.00027217574940606,0.0001339212254020358,-0.0003578844001112909,-0.00012586520572947815,0.0001362713920694271,8.192416773441996e-05,-0.00017174914852465109,5.222307620268317e-05,3.371634051028946e-05,0.00021610667859861597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-0.00019531984572372074,-8.547823535404564e-05,0.00026581335941826094,9.2190165910538e-05,-8.752813225998764e-05,-5.772240676935028e-05,0.00011652576313957982,-3.4382091959635216e-05,-2.225850199332962e-05,-0.00015364222437242876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.00013386951533823167,4.925098813082195e-05,-0.0001910282135195417,-6.49997229424544e-05,5.0935558079520414e-05,3.855529465681679e-05,-7.369900543533114e-05,2.0787502162157244e-05,1.3513592433129613e-05,0.00010393678379379018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-8.593722343737831e-05,-2.386891797361495e-05,0.00013119044129588115,4.3457869023453486e-05,-2.512966288827063e-05,-2.3825059600431825e-05,4.185133242725236e-05,-1.096034024267807e-05,-7.175355208198791e-06,-6.545403387401264e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,4.996575932542105e-05,8.101153113902432e-06,-8.446321453894547e-05,-2.6893284659168614e-05,8.888786223778978e-06,1.3028610662848597e-05,-1.9751413029436866e-05,4.476774477338524e-06,2.973191799852941e-06,3.691301180537025e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,-2.461250710721013e-05,0.0,4.9333757956438034e-05,1.4741362072735331e-05,0.0,-5.724448883567216e-06,6.2893166112216815e-06,0.0,0.0,-1.7198774001123082e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,8.674667814306018e-06,0.0,-2.4499788937720366e-05,-6.506908925845386e-06,0.0,1.5112757016652212e-06,0.0,0.0,0.0,5.3046338368315106e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,8.796153156042973e-06,1.7400360762358877e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_sn1,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
